Do you have a mobile device with Internet connection?,Do you use the mobile device for your studies?,What type of mobile device do you own?,Gender,How often do you use the mobile device for your studies?,Do you use mobile learning for college studies or self-study?,"If you use mobile learning for college preparation, what is the main reason? (Select all that apply)",Where do you typically use your mobile device for your studies? (Select all that apply),What do you consider as negative features of mobile devices? (Select all that apply),I find mobile learning resources helpful for my studies.,I feel comfortable using mobile devices for educational purposes.,I believe mobile learning enhances my learning experience.,I prefer mobile learning over traditional classroom methods.,I encounter technical difficulties while using mobile learning platforms.,Applications,LMS courses,Other (please specify),Web pages
1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9293788049877886,-0.9932034405937957,0.2939259343506408,-1.938289450424911
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0013924268504233,0.47612588339906575,-0.3653661076801481,-0.582617414954849
1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1614840034997426,-0.07579917174866661,-0.912511268126484,1.4146651772905763
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.28867080647768517,2.443945500474228,-0.02202974229621916,-0.04275040491269506
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.382987311802263,1.8391841492454741,0.1604685295104062,-0.2097579790410591
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8215945276789748,0.26384250446388724,-0.629056185521783,-0.5107213272463996
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-2.3065486012279695,-0.43184639866934105,0.13025546217916262,-0.7856919829394461
1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4751744569428975,2.0729418047337744,-2.328993783564765,0.40289829040172304
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14771265917448576,-0.95679702537658,0.10096851961841798,-1.3720865119947354
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7846931252109625,-0.11175371267607546,-0.33828682571926977,-0.404225549056057
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.22682052001460334,-0.9564139835222866,-0.8057322856597422,0.5232463224290683
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.4623674794008874,0.7519089872463265,1.7095916061019762,-0.7142203014667813
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.27634096033119016,-0.18303202677011554,-0.5162817878353358,-1.4283363167706091
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0651391954351022,0.6819750763998909,1.3303564425272496,-0.9776906506539172
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.807450379178621,0.6180299753445185,-0.4092790972348822,1.2885611862491455
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.332908690109961,0.23083833024060976,-0.6001229030435034,1.370270087535054
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8382855826532627,1.462776295877896,-1.3017262814625035,-0.7381546616692828
1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5829316081037142,2.2898830493390787,1.4657560682643964,0.5084870626376375
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.27528247834401454,-1.0950575069762887,-0.1215840545079236,-1.3893079147033724
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.34117920602371904,0.39444276895943053,0.09089493883806449,-0.5729436620268691
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6753059139305009,-1.3608318097971193,-2.9440795727921447,0.8209936457828894
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6809023876860834,-0.5209782488342236,0.571419159789871,-0.2809924145914922
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.46313877190776265,0.1866887005238222,0.005277800834645483,1.6382493160087295
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.1018462219604694,0.6788404986459382,-0.049434183278920574,1.4467357200454523
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.114005818479266,-0.8148117483840333,0.5094912137284818,-0.6554596810853976
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.42932589399410326,0.7879182027029612,-0.7982139737792947,0.7008362389354105
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.366173865782424,-0.9111972029153159,-1.1106651849280633,-0.7920384404742844
1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0955602784144618,1.1772895321700423,0.7506804078308235,-0.1266955290403383
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.06917624811981607,1.303923010349634,-0.013894457751936169,0.05022411141960802
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5560511909348094,-1.1117775611778442,0.41628827464612933,0.15241320441695327
0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4292053230858877,0.01677021295385848,-0.9761370172569225,0.4490936900679942
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.8905000829649624,0.8751796831712186,1.6860920112713111,0.25791163741317313
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0966388775939258,-1.0940484708035487,-0.6550172664978041,-2.1925440562270646
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.497305671240844,-1.6223812312365404,-0.10258106911828069,-1.5804608470248185
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.08115079514215169,-1.417386667239359,-2.592285247700236,0.8957635787377258
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3191074877945814,-0.6804298452662318,1.1761192729947154,-0.3932911632339299
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5841338783635451,0.18102523793796377,1.451029439422625,0.46771047239694163
1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.12506668330176937,0.7811439776432836,-1.0268239115001565,0.6379665702025173
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12000689104196745,-0.5996395139609166,-1.57527589776913,-0.9339279384258535
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7559058792428227,1.432388457578939,0.5406295916986084,-0.8458764533942713
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.4214815316341234,1.6206626811792009,0.7071324306667196,-0.7747461147200824
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.1509461601142,0.5348129893912463,-1.3432022514425974,0.7136863680152203
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.489799267153872,-0.6458283392773474,0.7774177864869878,0.12857110443231967
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.453474809152876,-0.41555814915169564,-0.5684008977419693,0.5950123057887472
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.10945513577519819,-0.6412459794881955,2.284803520259736,-1.5420967281322442
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8475039546382964,-0.34827605732213746,-0.6725496905910943,-0.071557886186317
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.7831141248634416,1.7056360611764378,-1.2472156929299991,0.9232202388637333
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3952574010459333,1.852530663815607,-0.2221890113097675,-0.20666325502796984
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.584875530078318,-1.8956738782077114,-0.5155512642515228,-1.1130022790195926
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.16123901941516489,0.1415730695761219,-0.575615184706804,-0.017697313869479307
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.111406244779629,-0.9309707161824696,0.0690785497051103,0.4969163017215707
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8185355387795796,-0.32197969070691534,-1.448497865023298,0.8659028820840196
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.3421196141011813,0.9003498807876604,0.11631785414699354,-0.4487502296228649
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0342203338327343,0.22238552478843407,-0.7686569886377453,-0.17743053276738455
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.2161389983299904,-0.747743806986283,-0.4618919336504386,-1.503619124008205
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.3877617299846292,-1.4574522032478372,0.39526619198613494,-1.4013617131736626
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.490953532641606,0.8783015517067979,0.5713575911117015,-0.5429980704858325
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8112214307171717,0.3765836245559223,0.05653649570765445,-0.47554067756365515
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1738634449471737,0.6370085338173695,3.3156905073179974,2.1970096905604475
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.5909031176792503,-0.14835455799544245,0.3170278347506344,0.7929669563554966
1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.1006141807888665,-1.6762209956306555,-0.5251907635350288,0.9172453321004851
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9280886795941725,0.3881034438457059,1.0531881241751504,0.8426349442858676
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9388179716400823,0.4486764283598744,0.08102337102417578,-1.598196415541022
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.10408072718024564,1.3355472870978702,0.6237159638298148,-0.48997872964564815
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6887127259017822,-0.9163846087009099,-0.6520339207232848,-0.44901988103668655
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.635449252738109,0.6552296094494374,-0.27307820420541934,-0.4700903832707778
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.5419797428779478,1.0251950564665493,0.1329958987765681,0.09647303961139854
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.038562003388958335,0.8099551676406156,0.14458043660297493,-0.8308535103492779
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.1844054543343159,0.17600266170800422,-0.3821652439731279,-1.1433103753763492
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.14327754724996314,1.2445238696226346,-0.17929876797061758,0.043330402948828256
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7523902285140096,2.725261359224049,2.136187361528246,0.9044666376629812
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.4534809135995029,-0.04791012976182523,1.7039519902662983,-1.1986546066879977
1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.275354322488548,0.4775284748921936,1.2322658980376922,-0.43114243382277717
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.29392805325156474,0.5821367647761783,2.405697979052947,-0.9790593018761317
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.35377585222220803,0.4817894392197867,-0.5897679596880304,0.7895130795545854
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.3009418958007493,-1.5093180807680613,0.7591103666409442,0.23531899678069731
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2047287899350215,1.5861909689930838,1.1274896357439788,0.5429538002587754
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1689824233506072,0.8236149046178386,0.09516567519151113,1.80416068777309
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.1662031315649446,0.5476409574585765,1.6868120365450132,0.1493177606963361
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-0.8179401091139293,0.053596222664542614,0.7110593436555742,-0.3427237056660063
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1307159678059132,1.534485995765029,-0.13858274206444907,-1.618901762662058
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.8140237689073726,1.1374552482602163,-1.6398114229588512,-0.020989287956281442
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.26313794341388325,0.10140865288209398,-0.48495099220671145,2.7844466747788785
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9463135903915334,0.24374930576445894,0.05860120009214728,-1.9991458029460056
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.1552825088730272,1.2674696709391746,0.7445383178702892,-1.5082995021456707
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.8983299027030999,0.3744762945455345,0.05591054910065017,-0.547618077132088
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.6691756032235576,-0.22235285413307174,0.6274905705992208,-0.9853475296429908
1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.3032590047846795,1.0624571878669826,-0.6496310476124281,0.19617462237604527
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11697034852299483,0.6426291310477156,-0.27799911962288604,-0.31749303911219334
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.17938238486604394,-0.9119369674701076,0.39437852452909405,0.9200803598583925
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.49293807284385893,-0.14408769232463273,-0.7371153745893311,-0.6441670688109071
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.274742335247885,0.11077035767856099,-0.7721434745621075,-0.20612305268361705
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1913385772748661,-0.5949005157964582,-2.063119353303248,-0.30036666482283125
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.2171698309743566,0.3821189408026401,-0.4150381918509778,2.241398513123996
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.7766842514076167,-0.5475640858254669,-0.39490649480522266,-1.1518117960412546
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.03907623904502725,-0.42310003434394966,-1.3320666844014957,0.6000803913414859
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0431866385976643,-0.017283679159313312,-0.008854359414221823,-0.8457261889977667
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.2970102182970895,-1.3473210572071606,-0.6985636950294546,0.9124166586005937
1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.860002022066477,0.12658247755235835,0.41842298711608145,-2.8828545141614446
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.461170856342519,0.2154440651081272,-0.22321821854813967,0.48266389009224175
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.45916048151873917,-1.007708112691156,-1.8938643581650039,-0.3024969518158311
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.133291531371623,0.43622096116000925,0.2878956005085303,-2.4584851715653735
1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.036386302897021355,-1.7792553690517523,-1.3303634962583615,0.9103311665048639
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.3621315013475323,1.0235231402016796,1.696455112300495,1.8242907214901116
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.34317339700246313,0.29651182649112273,0.7377474550593544,1.122229535436642
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.9158311362869686,1.6291753075909106,-0.3706347048955892,0.08378776890926137
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.5628577939002315,-0.5560010534242049,-0.9810614150677452,-0.2731981641031762
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.38335053693385435,1.3580172431398276,-0.11074298645271288,-0.15682815095543978
1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.0585776513364604,-1.2868809308785696,0.23055089735952602,-0.15547976237282835
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.21857747366050406,-0.5346965727817443,0.8782492158208733,-1.0480480911233252
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0036166230576828,0.12115361588670209,0.13843667774495375,0.5920221049565483
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10947769956737621,-0.41256521436544574,0.49500537938624256,0.18401646767776567
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0764951574030686,-1.423604324077818,0.2962247200997868,1.3101733124440926
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.3291991348075051,-0.5714944145042078,-1.6949595483229993,-2.1387420467560587
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.173866800149934,-1.7545212887065749,1.519529105591993,0.015927007064580313
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.2170225723313963,-0.6447834716056691,-0.9784837193420239,-0.751524665010429
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4397254510728028,-1.0826288028559745,-0.9269929725390054,0.9664820482675346
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.9602511430305241,-0.06908453573390548,-0.5212320015780145,0.9311797668038543
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.870481524419596,1.0134181819653567,0.1059576429892728,-0.072916055654602
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.16391601920971313,-0.04205916962189581,-0.901076451073659,0.740143105799238
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8335534628233057,-1.3352575950373493,-0.8510533412414684,-1.025304283110649
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.850162602067133,-0.07692733145499754,0.7602336299781772,0.48118534030090826
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9408325973498626,-1.471676350189847,-0.025120829053063672,-2.692228335399107
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.022491048053907232,-0.14341318306323972,0.6822348892921418,-1.3221639196325614
0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5148825618925421,1.84206379879609,-2.2297755168844504,-1.0210351060938787
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198145633806011,-0.48587764757678814,-0.19324038303928767,-1.349226169383637
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-0.4946582004475342,1.2666236473304087,1.6984955325115199,0.06785779785136405
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.4018043358121326,-1.9193328557750746,-0.5018590715949546,-2.5221319212401085
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.24481584639722706,-0.9446751645578452,0.904848805125181,-0.17934500425624592
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.137003954300595,1.336900373650105,1.325065496371885,-1.0880328556033771
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.7869091727213036,1.2359978868454293,1.4558045526108407,-1.0001351760363975
1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8419232462247893,1.130977942650497,0.9198522305290378,0.09336018114961497
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.872593727931685,1.3244819181263938,0.7274833120965117,1.308624650178715
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.5174399664848756,-0.8174347383072722,0.5989399978113573,-1.398493813895462
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.7285243130625065,-0.17206433710407,0.0208029878327942,-0.4969326677833791
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4713594219380344,-1.5134448541878593,-0.4452426234361944,1.7156455210275954
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.2502072517067688,-0.08448625216838512,0.5807707047226014,0.38646414293860093
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.7562588860987435,2.4205012290035994,-0.09057534997952411,-1.16401554796785
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.44634076013591834,0.8384583133596925,-0.13525579640401447,-0.010031397716298287
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0309669922091154,0.10811064065558683,-1.9798826036790924,-0.5918850624652887
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.6044302418600256,0.3019219102213834,0.7134086792330172,0.6417973874609725
1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.08631703529564723,-0.5360548140202954,0.7843226727883857,-0.38238622928473587
0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.423784995590927,-1.2347024205652244,-1.706064283538714,0.8204884553546502
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.6443579081301616,-0.06990425087447527,-0.8985996592594191,-0.22364043997874508
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0359111594860324,-0.9085702230212538,-1.5438574028446335,0.7983626067054217
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0435607953054684,0.17651994194895892,0.3762971249129461,0.7944781037857281
